inspection_id,vin,station_id,defect_id,timestamp,inspection_duration_seconds
INSP-00018644,0R65EZT88VLHC8097,ST-014,NONE,2025-01-03T05:06:51,51
INSP-00018645,0R65EZT88VLHC8097,ST-015,,2025-01-03T23:45:46,214
INSP-00018646,0R65EZT88VLHC8097,ST-016,NONE,2025-01-03T22:11:25,51
INSP-00018647,0R65EZT88VLHC8097,ST-017,,2025-01-03T16:53:07,13
INSP-00018648,0R65EZT88VLHC8097,ST-018,NONE,2025-01-03T17:04:59,70
INSP-00018649,0R65EZT88VLHC8097,ST-019,,2025-01-03T04:24:04,220
INSP-00018650,0R65EZT88VLHC8097,ST-020,NONE,2025-01-03T17:10:34,153
INSP-00018651,0R65EZT88VLHC8097,ST-021,NONE,2025-01-03T06:09:00,221
INSP-00018652,0R65EZT88VLHC8097,ST-022,NONE,03/01/2025 13:04:17,223
INSP-00018653,0R65EZT88VLHC8097,ST-023,NONE,2025-01-03T21:27:24,271
INSP-00018654,0R65EZT88VLHC8097,ST-024,NONE,2025-01-03T15:12:55,201
INSP-00018655,0R65EZT88VLHC8097,ST-025,NONE,2025-01-03T22:18:36,553
INSP-00018656,0R65EZT88VLHC8097,ST-026,,2025-01-03T05:59:23,300
INSP-00018657,0R65EZT88VLHC8097,ST-027,NONE,2025-01-03T19:03:10,84
INSP-00018658,JFMFPEWLXP6NZ1376,ST-001,none,2025-01-04T09:12:04,26
INSP-00018659,JFMFPEWLXP6NZ1376,ST-002,NONE,2025-01-04T02:23:41,52
INSP-00018660,JFMFPEWLXP6NZ1376,ST-003,NONE,2025-01-04T06:22:19,348
INSP-00018661,JFMFPEWLXP6NZ1376,ST-004,NONE,04/01/2025 19:41:32,18
INSP-00018662,JFMFPEWLXP6NZ1376,ST-005,NONE,2025-01-04T22:30:48,46
INSP-00018663,JFMFPEWLXP6NZ1376,ST-006,NONE,2025-01-04T22:05:57,18
INSP-00018664,JFMFPEWLXP6NZ1376,ST-007,NONE,2025-01-04T14:35:53,51
INSP-00018665,JFMFPEWLXP6NZ1376,ST-008,NONE,2025-01-04T14:51:28,208
INSP-00018666,JFMFPEWLXP6NZ1376,ST-009,ERR-999,2025-01-04T14:01:41,23
INSP-00018667,JFMFPEWLXP6NZ1376,ST-010,NONE,2025-01-04T10:24:18,54
INSP-00018668,JFMFPEWLXP6NZ1376,ST-011,NONE,2025-01-04T03:18:25,204
INSP-00018669,JFMFPEWLXP6NZ1376,ST-012,NONE,2025-01-04T12:25:11,358
INSP-00018670,JFMFPEWLXP6NZ1376,ST-013,ERR-999,2025-01-04T15:06:20,277
INSP-00018671,JFMFPEWLXP6NZ1376,ST-014,NONE,2025-01-04T15:05:08,46
INSP-00018672,JFMFPEWLXP6NZ1376,ST-015,NONE,2025-01-04T11:20:58,274
INSP-00018673,JFMFPEWLXP6NZ1376,ST-016,NONE,2025-01-04T05:23:30,59
INSP-00018674,JFMFPEWLXP6NZ1376,ST-017,,2025-01-04T01:55:30,39
INSP-00018675,JFMFPEWLXP6NZ1376,ST-018,NONE,2025-01-04T02:21:35,135
INSP-00018676,JFMFPEWLXP6NZ1376,ST-019,NONE,2025-01-04T14:44:31,228
INSP-00018677,JFMFPEWLXP6NZ1376,ST-020,NONE,2025-01-04T23:51:30,94
INSP-00018678,JFMFPEWLXP6NZ1376,ST-021,NONE,2025-01-04T04:36:13,139
INSP-00018679,JFMFPEWLXP6NZ1376,ST-022,D007,2025-01-04T06:43:07,87
INSP-00018680,JFMFPEWLXP6NZ1376,ST-023,NONE,2025-01-04T09:40:18,184
INSP-00018681,JFMFPEWLXP6NZ1376,ST-024,NONE,2025-01-04T00:19:33,174
INSP-00018682,JFMFPEWLXP6NZ1376,ST-025,NONE,2025-01-04T05:31:20,383
INSP-00018683,JFMFPEWLXP6NZ1376,ST-026,NONE,2025-01-04T09:46:24,147
INSP-00018684,JFMFPEWLXP6NZ1376,ST-027,NONE,2025-01-04T13:07:46,79
INSP-00018685,5PXEVTE929GJM8369,ST-001,D002,2025-01-03T08:09:26,37
INSP-00018686,5PXEVTE929GJM8369,ST-002,NONE,2025-01-03T20:06:30,50
INSP-00018687,5PXEVTE929GJM8369,ST-003,NONE,2025-01-03T20:30:21,228
INSP-00018688,5PXEVTE929GJM8369,ST-004,D003,2025-01-03T16:20:08,38
INSP-00018689,5PXEVTE929GJM8369,ST-005,NONE,2025-01-03T12:52:45,28
INSP-00018690,5PXEVTE929GJM8369,ST-006,NONE,2025-01-03T06:45:07,47
INSP-00018691,5PXEVTE929GJM8369,ST-007,NONE,2025-01-03T03:53:54,52
INSP-00018692,5PXEVTE929GJM8369,ST-008,NONE,2025-01-03T09:51:23,380
INSP-00018693,5PXEVTE929GJM8369,ST-009,NONE,2025-01-03T08:52:22,28
INSP-00018694,5PXEVTE929GJM8369,ST-010,,2025-01-03T20:46:34,23
INSP-00018695,5PXEVTE929GJM8369,ST-011,D002,2025-01-03T12:37:50,136
INSP-00018696,5PXEVTE929GJM8369,ST-012,NONE,2025-01-03T06:05:04,391
INSP-00018697,5PXEVTE929GJM8369,ST-013,NONE,2025-01-03T03:36:52,293
INSP-00018698,5PXEVTE929GJM8369,ST-014,NONE,03/01/2025 21:07:39,12
INSP-00018699,5PXEVTE929GJM8369,ST-015,NONE,2025-01-03T04:05:21,-456
INSP-00018700,5PXEVTE929GJM8369,ST-016,NONE,2025-01-03T01:49:31,49
INSP-00018701,5PXEVTE929GJM8369,ST-017,NONE,2025-01-03T03:55:05,-460
INSP-00018702,5PXEVTE929GJM8369,ST-018,NONE,2025-01-03T01:46:37,167
INSP-00018703,5PXEVTE929GJM8369,ST-019,NONE,2025-01-03T00:30:48,246
INSP-00018704,5PXEVTE929GJM8369,ST-020,,03/01/2025 17:28:34,204
INSP-00018705,5PXEVTE929GJM8369,ST-021,NONE,2025-01-03T20:10:42,39
INSP-00018706,5PXEVTE929GJM8369,ST-022,NONE,2025-01-03T07:51:59,268
INSP-00018707,5PXEVTE929GJM8369,ST-023,NONE,2025-01-03T00:49:32,61
INSP-00018708,5PXEVTE929GJM8369,ST-024,NONE,2025-01-03T19:21:55,242
INSP-00018709,5PXEVTE929GJM8369,ST-025,NONE,2025-01-03T12:19:46,504
INSP-00018710,5PXEVTE929GJM8369,ST-026,NONE,2025-01-03T02:02:03,196
INSP-00018711,5PXEVTE929GJM8369,ST-027,NONE,2025-01-03T19:14:46,148
INSP-00018712,L86TTZ0Y1A8TG3270,ST-001,NONE,2025-01-05T22:15:18,54
INSP-00018713,L86TTZ0Y1A8TG3270,ST-002,NONE,2025-01-05T14:48:54,17
INSP-00018714,L86TTZ0Y1A8TG3270,ST-003,NONE,2025-01-05T10:34:46,269
INSP-00018715,L86TTZ0Y1A8TG3270,ST-004,NONE,2025-01-05T16:03:33,52
INSP-00018716,L86TTZ0Y1A8TG3270,ST-005,,2025-01-05T18:09:55,57
INSP-00018717,L86TTZ0Y1A8TG3270,ST-006,NONE,2025-01-05T00:47:03,60
INSP-00018718,L86TTZ0Y1A8TG3270,ST-007,NONE,2025-01-05T18:02:30,55
INSP-00018719,L86TTZ0Y1A8TG3270,ST-008,,2025-01-05T05:58:54,407
INSP-00018720,L86TTZ0Y1A8TG3270,ST-009,NONE,2025-01-05T04:52:17,51
INSP-00018721,L86TTZ0Y1A8TG3270,ST-010,NONE,2025-01-05T17:37:49,20
INSP-00018722,L86TTZ0Y1A8TG3270,ST-011,NONE,2025-01-05T23:21:32,230
INSP-00018723,L86TTZ0Y1A8TG3270,ST-012,NONE,2025-01-05T11:11:58,495
INSP-00018724,L86TTZ0Y1A8TG3270,ST-013,D002,2025-01-05T06:28:31,114
INSP-00018725,L86TTZ0Y1A8TG3270,ST-014,NONE,2025-01-05T13:42:26,54
INSP-00018726,L86TTZ0Y1A8TG3270,ST-015,,2025-01-05T13:38:50,352
INSP-00018727,L86TTZ0Y1A8TG3270,ST-016,NONE,2025-01-05T03:15:47,58
INSP-00018728,L86TTZ0Y1A8TG3270,ST-017,NONE,2025-01-05T14:26:56,22
INSP-00018729,L86TTZ0Y1A8TG3270,ST-018,NONE,2025-01-05T06:25:53,85
INSP-00018730,L86TTZ0Y1A8TG3270,ST-019,NONE,2025-01-05T08:23:00,171
INSP-00018731,L86TTZ0Y1A8TG3270,ST-020,D007,2025-01-05T00:34:18,200
INSP-00018732,L86TTZ0Y1A8TG3270,ST-021,NONE,2025-01-05T16:36:42,49
INSP-00018733,L86TTZ0Y1A8TG3270,ST-022,,2025-01-05T05:38:40,278
INSP-00018734,L86TTZ0Y1A8TG3270,ST-023,none,2025-01-05T12:28:44,116
INSP-00018735,L86TTZ0Y1A8TG3270,ST-024,,2025-01-05T07:12:00,135
INSP-00018736,L86TTZ0Y1A8TG3270,ST-025,NONE,2025-01-05T16:46:29,533
INSP-00018737,L86TTZ0Y1A8TG3270,ST-026,NONE,2025-01-05T08:14:33,280
INSP-00018738,L86TTZ0Y1A8TG3270,ST-027,NONE,2025-01-05T03:21:33,135
INSP-00018739,X793U2A54UN9S2886,ST-001,NONE,2025-01-05T16:28:45,33
INSP-00018740,X793U2A54UN9S2886,ST-002,NONE,2025-01-05T21:27:46,60
INSP-00018741,X793U2A54UN9S2886,ST-003,NONE,2025-01-05T09:02:33,198
INSP-00018742,X793U2A54UN9S2886,ST-004,NONE,2025-01-05T04:29:59,17
INSP-00018743,X793U2A54UN9S2886,ST-005,NONE,2025-01-05T21:05:17,42
INSP-00018744,X793U2A54UN9S2886,ST-006,NONE,2025-01-05T23:53:49,53
INSP-00018745,X793U2A54UN9S2886,ST-007,NONE,2025-01-05T21:05:53,29
INSP-00018746,X793U2A54UN9S2886,ST-008,NONE,2025-01-05T02:49:28,291
INSP-00018747,X793U2A54UN9S2886,ST-009,none,2025-01-05T17:47:19,37
INSP-00018748,X793U2A54UN9S2886,ST-010,NONE,2025-01-05T21:46:36,17
INSP-00018749,X793U2A54UN9S2886,ST-011,NONE,2025-01-05T15:02:59,55
INSP-00018750,X793U2A54UN9S2886,ST-012,NONE,05/01/2025 13:40:44,430
INSP-00018751,X793U2A54UN9S2886,ST-013,NONE,2025-01-05T00:44:29,115
INSP-00018752,X793U2A54UN9S2886,ST-014,NONE,2025-01-05T20:35:30,39
INSP-00018753,X793U2A54UN9S2886,ST-015,NONE,2025-01-05T00:06:16,221
INSP-00018754,X793U2A54UN9S2886,ST-016,NONE,2025-01-05T08:03:35,19
INSP-00018755,X793U2A54UN9S2886,ST-017,NONE,2025-01-05T21:14:40,54
INSP-00018756,X793U2A54UN9S2886,ST-018,NONE,2025-01-05T11:57:00,74
INSP-00018757,X793U2A54UN9S2886,ST-019,NONE,2025-01-05T20:17:41,170
INSP-00018758,X793U2A54UN9S2886,ST-020,,2025-01-05T01:39:14,33
INSP-00018759,X793U2A54UN9S2886,ST-021,NONE,2025-01-05T02:29:15,73
INSP-00018760,X793U2A54UN9S2886,ST-022,NONE,2025-01-05T03:50:14,297
INSP-00018761,X793U2A54UN9S2886,ST-023,NONE,2025-01-05T06:24:20,51
INSP-00018762,X793U2A54UN9S2886,ST-024,,2025-01-05T23:48:37,141
INSP-00018763,X793U2A54UN9S2886,ST-025,NONE,2025-01-05T05:02:37,320
INSP-00018764,X793U2A54UN9S2886,ST-026,NONE,2025-01-05T17:44:11,173
INSP-00018765,X793U2A54UN9S2886,ST-027,NONE,2025-01-05T11:47:57,237
INSP-00018766,FJ8MM7358UJX95767,ST-001,NONE,2025-01-05T17:53:39,58
INSP-00018767,FJ8MM7358UJX95767,ST-002,NONE,2025-01-05T02:26:59,41
INSP-00018768,FJ8MM7358UJX95767,ST-003,,2025-01-05T03:24:53,391
INSP-00018769,FJ8MM7358UJX95767,ST-004,NONE,2025-01-05T01:32:37,12
INSP-00018770,FJ8MM7358UJX95767,ST-005,NONE,2025-01-05T05:14:57,46
INSP-00018771,FJ8MM7358UJX95767,ST-006,NONE,2025-01-05T15:13:19,37
INSP-00018772,FJ8MM7358UJX95767,ST-007,NONE,2025-01-05T01:09:03,28
INSP-00018773,FJ8MM7358UJX95767,ST-008,,2025-01-05T05:06:39,353
INSP-00018774,FJ8MM7358UJX95767,ST-009,NONE,2025-01-05T18:24:50,49
INSP-00018775,FJ8MM7358UJX95767,ST-010,NONE,2025-01-05T01:55:37,59
INSP-00018776,FJ8MM7358UJX95767,ST-011,NONE,2025-01-05T04:56:54,156
INSP-00018777,FJ8MM7358UJX95767,ST-012,NONE,2025-01-05T08:21:11,608
INSP-00018778,FJ8MM7358UJX95767,ST-013,NONE,2025-01-05T03:29:27,244
INSP-00018779,FJ8MM7358UJX95767,ST-014,NONE,2025-01-05T16:46:07,30
INSP-00018780,FJ8MM7358UJX95767,ST-015,NONE,2025-01-05T12:42:13,332
INSP-00018781,FJ8MM7358UJX95767,ST-016,NONE,2025-01-05T22:24:44,26
INSP-00018782,FJ8MM7358UJX95767,ST-017,none,2025-01-05T06:20:20,32
INSP-00018783,FJ8MM7358UJX95767,ST-018,NONE,2025-01-05T02:59:25,89
INSP-00018784,FJ8MM7358UJX95767,ST-019,NONE,2025-01-05T16:55:43,269
INSP-00018785,FJ8MM7358UJX95767,ST-020,NONE,2025-01-05T19:13:27,164
INSP-00018786,FJ8MM7358UJX95767,ST-021,NONE,2025-01-05T07:43:55,46
INSP-00018787,FJ8MM7358UJX95767,ST-022,NONE,05/01/2025 13:33:25,151
INSP-00018788,FJ8MM7358UJX95767,ST-023,NONE,2025-01-05T13:03:29,300
INSP-00018789,FJ8MM7358UJX95767,ST-024,none,2025-01-05T20:36:09,253
INSP-00018790,FJ8MM7358UJX95767,ST-025,none,2025-01-05T18:29:33,385
INSP-00018791,FJ8MM7358UJX95767,ST-026,NONE,2025-01-05T02:32:19,299
INSP-00018792,FJ8MM7358UJX95767,ST-027,NONE,2025-01-05T16:11:49,139
INSP-00018793,BZ601PWR8H7EK5728,ST-001,NONE,2025-01-01T05:33:34,36
INSP-00018794,BZ601PWR8H7EK5728,ST-002,NONE,2025-01-01T17:10:51,26
INSP-00018795,BZ601PWR8H7EK5728,ST-003,NONE,2025-01-01T22:01:05,204
INSP-00018796,BZ601PWR8H7EK5728,ST-004,NONE,2025-01-01T16:05:32,43
INSP-00018797,BZ601PWR8H7EK5728,ST-005,D007,2025-01-01T09:15:18,23
INSP-00018798,BZ601PWR8H7EK5728,ST-006,NONE,2025-01-01T19:10:23,59
INSP-00018799,BZ601PWR8H7EK5728,ST-007,NONE,2025-01-01T07:50:35,54
INSP-00018800,BZ601PWR8H7EK5728,ST-008,NONE,2025-01-01T10:12:32,301
INSP-00018801,BZ601PWR8H7EK5728,ST-009,NONE,2025-01-01T13:08:24,34
INSP-00018802,BZ601PWR8H7EK5728,ST-010,NONE,2025-01-01T17:36:44,58
INSP-00018803,BZ601PWR8H7EK5728,ST-011,,2025-01-01T21:54:32,108
INSP-00018804,BZ601PWR8H7EK5728,ST-012,NONE,2025-01-01T08:49:03,511
INSP-00018805,BZ601PWR8H7EK5728,ST-013,D001,2025-01-01T13:13:43,145
INSP-00018806,BZ601PWR8H7EK5728,ST-014,NONE,2025-01-01T19:42:13,23
INSP-00018807,BZ601PWR8H7EK5728,ST-015,NONE,2025-01-01T03:28:01,373
INSP-00018808,BZ601PWR8H7EK5728,ST-016,NONE,2025-01-01T11:21:14,15
INSP-00018809,BZ601PWR8H7EK5728,ST-017,NONE,2025-01-01T03:50:31,52
INSP-00018810,BZ601PWR8H7EK5728,ST-018,NONE,2025-01-01T23:54:59,283
INSP-00018811,BZ601PWR8H7EK5728,ST-019,NONE,2025-01-01T23:37:00,292
INSP-00018812,BZ601PWR8H7EK5728,ST-020,NONE,2025-01-01T03:52:54,74
INSP-00018813,BZ601PWR8H7EK5728,ST-021,NONE,2025-01-01T13:09:16,172
INSP-00018814,BZ601PWR8H7EK5728,ST-022,NONE,2025-01-01T01:08:12,58
INSP-00018815,BZ601PWR8H7EK5728,ST-023,NONE,2025-01-01T16:14:07,117
INSP-00018816,BZ601PWR8H7EK5728,ST-024,NONE,2025-01-01T21:38:29,96
INSP-00018817,BZ601PWR8H7EK5728,ST-025,,2025-01-01T21:45:23,650
INSP-00018818,BZ601PWR8H7EK5728,ST-026,NONE,2025-01-01T01:27:25,252
INSP-00018819,BZ601PWR8H7EK5728,ST-027,d004,2025-01-01T20:32:38,216
INSP-00018820,YM4ZUJLR6DUHL5220,ST-001,NONE,2025-01-03T18:06:05,59
INSP-00018821,YM4ZUJLR6DUHL5220,ST-002,NONE,2025-01-03T12:23:13,11
INSP-00018822,YM4ZUJLR6DUHL5220,ST-003,NONE,2025-01-03T11:05:00,246
INSP-00018823,YM4ZUJLR6DUHL5220,ST-004,NONE,2025-01-03T01:31:08,25
INSP-00018824,YM4ZUJLR6DUHL5220,ST-005,NONE,2025-01-03T12:51:34,47
INSP-00018825,YM4ZUJLR6DUHL5220,ST-006,NONE,2025-01-03T15:28:33,30
INSP-00018826,YM4ZUJLR6DUHL5220,ST-007,NONE,2025-01-03T22:11:53,58
INSP-00018827,YM4ZUJLR6DUHL5220,ST-008,NONE,2025-01-03T14:58:39,320
INSP-00018828,YM4ZUJLR6DUHL5220,ST-009,NONE,03/01/2025 13:58:06,18
INSP-00018829,YM4ZUJLR6DUHL5220,ST-010,,2025-01-03T00:00:19,57
INSP-00018830,YM4ZUJLR6DUHL5220,ST-011,D002,2025-01-03T09:02:48,218
INSP-00018831,YM4ZUJLR6DUHL5220,ST-012,D002,2025-01-03T17:56:59,436
INSP-00018832,YM4ZUJLR6DUHL5220,ST-013,NONE,2025-01-03T12:47:06,237
INSP-00018833,YM4ZUJLR6DUHL5220,ST-014,,2025-01-03T05:47:07,31
INSP-00018834,YM4ZUJLR6DUHL5220,ST-015,NONE,2025-01-03T19:42:32,234
INSP-00018835,YM4ZUJLR6DUHL5220,ST-016,NONE,2025-01-03T00:07:27,22
INSP-00018836,YM4ZUJLR6DUHL5220,ST-017,NONE,2025-01-03T14:15:20,22
INSP-00018837,YM4ZUJLR6DUHL5220,ST-018,NONE,2025-01-03T10:17:24,250
INSP-00018838,YM4ZUJLR6DUHL5220,ST-019,NONE,2025-01-03T06:09:30,188
INSP-00018839,YM4ZUJLR6DUHL5220,ST-020,NONE,2025-01-03T09:20:33,90
INSP-00018840,YM4ZUJLR6DUHL5220,ST-021,,2025-01-03T16:12:31,281
INSP-00018841,YM4ZUJLR6DUHL5220,ST-022,NONE,2025-01-03T11:41:13,126
INSP-00018842,YM4ZUJLR6DUHL5220,ST-023,NONE,2025-01-03T00:42:34,293
INSP-00018843,YM4ZUJLR6DUHL5220,ST-024,,2025-01-03T23:16:45,91
INSP-00018844,YM4ZUJLR6DUHL5220,ST-025,NONE,2025-01-03T18:41:46,646
INSP-00018845,YM4ZUJLR6DUHL5220,ST-026,none,03/01/2025 15:25:43,92
INSP-00018846,YM4ZUJLR6DUHL5220,ST-027,NONE,2025-01-03T00:29:16,57
INSP-00018847,7NJA8JHY1G7EH7324,ST-001,NONE,2025-01-03T07:03:39,23
INSP-00018848,7NJA8JHY1G7EH7324,ST-002,NONE,2025-01-03T00:59:14,50
INSP-00018849,7NJA8JHY1G7EH7324,ST-003,NONE,2025-01-03T12:59:52,329
INSP-00018850,7NJA8JHY1G7EH7324,ST-004,NONE,2025-01-03T19:37:44,51
INSP-00018851,7NJA8JHY1G7EH7324,ST-005,NONE,2025-01-03T03:04:08,48
INSP-00018852,7NJA8JHY1G7EH7324,ST-006,NONE,2025-01-03T08:39:28,46
INSP-00018853,7NJA8JHY1G7EH7324,ST-007,NONE,2025-01-03T03:23:44,48
INSP-00018854,7NJA8JHY1G7EH7324,ST-008,NONE,2025-01-03T14:11:54,238
INSP-00018855,7NJA8JHY1G7EH7324,ST-009,NONE,2025-01-03T15:54:26,56
INSP-00018856,7NJA8JHY1G7EH7324,ST-010,NONE,2025-01-03T13:24:24,21
INSP-00018857,7NJA8JHY1G7EH7324,ST-011,NONE,2025-01-03T17:55:03,147
INSP-00018858,7NJA8JHY1G7EH7324,ST-012,,2025-01-03T00:24:03,369
INSP-00018859,7NJA8JHY1G7EH7324,ST-013,NONE,2025-01-03T21:21:01,71
INSP-00018860,7NJA8JHY1G7EH7324,ST-014,NONE,2025-01-03T06:32:32,59
INSP-00018861,7NJA8JHY1G7EH7324,ST-015,NONE,2025-01-03T20:50:25,249
INSP-00018862,7NJA8JHY1G7EH7324,ST-016,NONE,2025-01-03T10:49:40,14
INSP-00018863,7NJA8JHY1G7EH7324,ST-017,NONE,2025-01-03T22:11:01,13
INSP-00018864,7NJA8JHY1G7EH7324,ST-018,NONE,2025-01-03T05:04:17,178
INSP-00018865,7NJA8JHY1G7EH7324,ST-019,NONE,2025-01-03T15:39:48,262
INSP-00018866,7NJA8JHY1G7EH7324,ST-020,none,2025-01-03T07:02:50,226
INSP-00018867,7NJA8JHY1G7EH7324,ST-021,NONE,2025-01-03T04:47:05,199
INSP-00018868,7NJA8JHY1G7EH7324,ST-022,NONE,2025-01-03T06:35:57,130
INSP-00018869,7NJA8JHY1G7EH7324,ST-023,NONE,2025-01-03T03:55:46,244
INSP-00018870,7NJA8JHY1G7EH7324,ST-024,D005,2025-01-03T07:54:34,213
INSP-00018871,7NJA8JHY1G7EH7324,ST-025,NONE,2025-01-03T10:10:48,399
INSP-00018872,7NJA8JHY1G7EH7324,ST-026,NONE,2025-01-03T21:20:45,183
INSP-00018873,7NJA8JHY1G7EH7324,ST-027,NONE,2025-01-03T01:47:54,91
INSP-00018874,07DZA23C7DJUV0705,ST-001,NONE,2025-01-04T01:12:12,49
INSP-00018875,07DZA23C7DJUV0705,ST-002,,2025-01-04T07:50:44,48
INSP-00018876,07DZA23C7DJUV0705,ST-003,NONE,2025-01-04T00:22:51,238
INSP-00018877,07DZA23C7DJUV0705,ST-004,NONE,2025-01-04T00:55:37,59
INSP-00018878,07DZA23C7DJUV0705,ST-005,none,2025-01-04T08:27:35,25
INSP-00018879,07DZA23C7DJUV0705,ST-006,NONE,2025-01-04T16:04:02,19
INSP-00018880,07DZA23C7DJUV0705,ST-007,NONE,2025-01-04T15:08:13,23
INSP-00018881,07DZA23C7DJUV0705,ST-008,,2025-01-04T05:18:54,348
INSP-00018882,07DZA23C7DJUV0705,ST-009,NONE,2025-01-04T06:59:41,13
INSP-00018883,07DZA23C7DJUV0705,ST-010,D006,2025-01-04T07:57:16,13
INSP-00018884,07DZA23C7DJUV0705,ST-011,,2025-01-04T03:47:28,299
INSP-00018885,07DZA23C7DJUV0705,ST-012,NONE,2025-01-04T05:40:55,377
INSP-00018886,07DZA23C7DJUV0705,ST-013,D004,2025-01-04T02:43:34,218
INSP-00018887,07DZA23C7DJUV0705,ST-014,NONE,2025-01-04T06:47:32,23
INSP-00018888,07DZA23C7DJUV0705,ST-015,NONE,2025-01-04T08:43:34,408
INSP-00018889,07DZA23C7DJUV0705,ST-016,NONE,2025-01-04T02:40:50,54
INSP-00018890,07DZA23C7DJUV0705,ST-017,NONE,2025-01-04T20:19:19,42
INSP-00018891,07DZA23C7DJUV0705,ST-018,NONE,2025-01-04T03:54:00,61
INSP-00018892,07DZA23C7DJUV0705,ST-019,NONE,2025-01-04T12:59:16,139
INSP-00018893,07DZA23C7DJUV0705,ST-020,,2025-01-04T06:49:43,208
INSP-00018894,07DZA23C7DJUV0705,ST-021,NONE,2025-01-04T05:27:39,63
INSP-00018895,07DZA23C7DJUV0705,ST-022,,2025-01-04T17:26:20,53
INSP-00018896,07DZA23C7DJUV0705,ST-023,NONE,2025-01-04T06:59:17,98
INSP-00018897,07DZA23C7DJUV0705,ST-024,NONE,2025-01-04T18:51:27,146
INSP-00018898,07DZA23C7DJUV0705,ST-025,NONE,2025-01-04T20:31:20,339
INSP-00018899,07DZA23C7DJUV0705,ST-026,NONE,2025-01-04T09:50:28,246
INSP-00018900,07DZA23C7DJUV0705,ST-027,D002,2025-01-04T23:36:43,264
INSP-00018901,9WJ88VUY08N6E4124,ST-001,NONE,2025-01-01T19:58:01,29
INSP-00018902,9WJ88VUY08N6E4124,ST-002,NONE,2025-01-01T03:11:05,39
INSP-00018903,9WJ88VUY08N6E4124,ST-003,NONE,2025-01-01T10:18:05,406
INSP-00018904,9WJ88VUY08N6E4124,ST-004,none,2025-01-01T17:12:27,35
INSP-00018905,9WJ88VUY08N6E4124,ST-005,NONE,2025-01-01T05:17:19,22
INSP-00018906,9WJ88VUY08N6E4124,ST-006,,2025-01-01T22:53:05,53
INSP-00018907,9WJ88VUY08N6E4124,ST-007,NONE,2025-01-01T05:17:22,22
INSP-00018908,9WJ88VUY08N6E4124,ST-008,NONE,2025-01-01T05:04:44,448
INSP-00018909,9WJ88VUY08N6E4124,ST-009,NONE,2025-01-01T12:40:03,55
INSP-00018910,9WJ88VUY08N6E4124,ST-010,NONE,2025-01-01T01:02:07,20
INSP-00018911,9WJ88VUY08N6E4124,ST-011,D002,2025-01-01T08:40:15,238
INSP-00018912,9WJ88VUY08N6E4124,ST-012,D008,2025-01-01T04:49:22,421
INSP-00018913,9WJ88VUY08N6E4124,ST-013,NONE,2025-01-01T11:33:49,221
INSP-00018914,9WJ88VUY08N6E4124,ST-014,,2025-01-01T23:45:32,47
INSP-00018915,9WJ88VUY08N6E4124,ST-015,,2025-01-01T18:47:44,292
INSP-00018916,9WJ88VUY08N6E4124,ST-016,NONE,2025-01-01T22:06:59,51
INSP-00018917,9WJ88VUY08N6E4124,ST-017,,2025-01-01T05:52:13,35
INSP-00018918,9WJ88VUY08N6E4124,ST-018,NONE,2025-01-01T23:59:40,128
INSP-00018919,9WJ88VUY08N6E4124,ST-019,NONE,2025-01-01T22:48:11,247
INSP-00018920,9WJ88VUY08N6E4124,ST-020,NONE,2025-01-01T14:13:09,236
INSP-00018921,9WJ88VUY08N6E4124,ST-021,NONE,2025-01-01T06:33:09,116
INSP-00018922,9WJ88VUY08N6E4124,ST-022,NONE,2025-01-01T00:11:28,123
INSP-00018923,9WJ88VUY08N6E4124,ST-023,,2025-01-01T13:38:41,225
INSP-00018924,9WJ88VUY08N6E4124,ST-024,NONE,2025-01-01T20:45:43,226
INSP-00018925,9WJ88VUY08N6E4124,ST-025,NONE,2025-01-01T02:36:44,463
INSP-00018926,9WJ88VUY08N6E4124,ST-026,NONE,2025-01-01T02:18:45,156
INSP-00018927,9WJ88VUY08N6E4124,ST-027,NONE,2025-01-01T09:49:38,83
INSP-00018928,5LAZMHWZX7LC31506,ST-001,NONE,2025-01-01T16:59:19,51
INSP-00018929,5LAZMHWZX7LC31506,ST-002,NONE,2025-01-01T11:38:16,38
INSP-00018930,5LAZMHWZX7LC31506,ST-003,NONE,2025-01-01T18:54:52,328
INSP-00018931,5LAZMHWZX7LC31506,ST-004,NONE,2025-01-01T01:29:01,53
INSP-00018932,5LAZMHWZX7LC31506,ST-005,NONE,2025-01-01T05:22:35,-419
INSP-00018933,5LAZMHWZX7LC31506,ST-006,,2025-01-01T10:24:22,40
INSP-00018934,5LAZMHWZX7LC31506,ST-007,NONE,2025-01-01T01:46:30,15
INSP-00018935,5LAZMHWZX7LC31506,ST-008,NONE,2025-01-01T10:00:55,279
INSP-00018936,5LAZMHWZX7LC31506,ST-009,NONE,2025-01-01T22:19:10,22
INSP-00018937,5LAZMHWZX7LC31506,ST-010,NONE,2025-01-01T12:18:40,46
INSP-00018938,5LAZMHWZX7LC31506,ST-011,NONE,2025-01-01T02:59:56,88
INSP-00018939,5LAZMHWZX7LC31506,ST-012,NONE,2025-01-01T15:18:10,269
INSP-00018940,5LAZMHWZX7LC31506,ST-013,NONE,2025-01-01T04:33:25,212
INSP-00018941,5LAZMHWZX7LC31506,ST-014,NONE,2025-01-01T11:34:43,49
INSP-00018942,5LAZMHWZX7LC31506,ST-015,NONE,2025-01-01T19:00:18,205
